survey,grid,common_name,life_phase,total_length,transit
36,15,White Grunt,A,24,NA
36,16,Bluestriped Grunt,A,24,NA
36,16,Bluestriped Grunt,A,24,NA
36,16,Bluestriped Grunt,A,24,NA
36,16,Bluestriped Grunt,A,24,NA
36,16,Bluestriped Grunt,A,24,NA
36,16,French Grunt,A,19,NA
36,16,French Grunt,A,20,NA
36,16,French Grunt,A,21,NA
36,16,Smallmouth Grunt,A,20,NA
36,16,Smallmouth Grunt,A,21,NA
36,16,Smallmouth Grunt,A,20,NA
36,16,Smallmouth Grunt,A,21,NA
36,16,Tomtate,A,22,NA
36,16,Tomtate,A,22,NA
36,16,Tomtate,A,23,NA
36,16,Tomtate,A,24,NA
36,16,Tomtate,A,23,NA
36,16,Tomtate,A,22,NA
36,16,Tomtate,A,23,NA
36,16,Tomtate,A,24,NA
36,16,Tomtate,A,23,NA
36,16,Tomtate,A,24,NA
36,16,Tomtate,A,22,NA
36,16,Tomtate,A,23,NA
36,16,Tomtate,A,24,NA
36,16,Tomtate,A,22,NA
36,16,Tomtate,A,22,NA
36,16,White Grunt,A,23,NA
36,16,White Grunt,A,23,NA
36,21,Bluestriped Grunt,A,25,NA
36,21,Bluestriped Grunt,A,19,NA
36,21,Bluestriped Grunt,A,22,NA
36,21,Bluestriped Grunt,A,25,NA
36,21,French Grunt,A,19,NA
36,21,Queen Angelfish,A,20,NA
36,21,Redband Parrotfish,I,24,NA
36,21,White Grunt,A,23,NA
36,21,White Grunt,A,23,NA
36,21,White Grunt,A,23,NA
36,21,White Grunt,A,23,NA
36,22,Bermuda Chub,A,31,NA
36,22,Bermuda Chub,A,23,NA
36,22,Bluestriped Grunt,A,24,NA
36,22,Bluestriped Grunt,A,23,NA
36,22,Bluestriped Grunt,A,23,NA
36,22,Bluestriped Grunt,A,23,NA
36,22,Bluestriped Grunt,A,23,NA
36,22,Bluestriped Grunt,A,24,NA
36,22,Bluestriped Grunt,A,24,NA
36,22,Bluestriped Grunt,A,24,NA
36,22,Bluestriped Grunt,A,24,NA
36,22,Bluestriped Grunt,A,24,NA
36,22,Bluestriped Grunt,A,24,NA
36,22,Bluestriped Grunt,A,24,NA
36,22,Bluestriped Grunt,A,24,NA
36,22,Bluestriped Grunt,A,24,NA
36,22,French Grunt,A,19,NA
36,22,French Grunt,A,21,NA
36,22,French Grunt,A,20,NA
36,22,French Grunt,A,20,NA
36,22,Mahogany Snapper,A,15,NA
36,22,Queen Angelfish,A,15,NA
36,22,Redband Parrotfish,A,22,NA
36,22,Smallmouth Grunt,A,21,NA
36,22,Smallmouth Grunt,A,22,NA
36,22,Smallmouth Grunt,A,23,NA
36,22,Smallmouth Grunt,A,24,NA
36,22,Smallmouth Grunt,A,25,NA
36,22,Smallmouth Grunt,A,24,NA
36,22,Smallmouth Grunt,A,23,NA
36,22,Smallmouth Grunt,A,22,NA
36,22,Smallmouth Grunt,A,21,NA
36,22,Smallmouth Grunt,A,21,NA
36,22,Smallmouth Grunt,A,20,NA
36,22,Smallmouth Grunt,A,20,NA
36,22,Smallmouth Grunt,A,20,NA
36,22,Smallmouth Grunt,A,20,NA
36,22,Smallmouth Grunt,A,20,NA
36,22,Smallmouth Grunt,A,20,NA
36,22,Smallmouth Grunt,A,20,NA
36,22,Smallmouth Grunt,A,20,NA
36,22,Smallmouth Grunt,A,24,NA
36,22,Smallmouth Grunt,A,23,NA
36,22,Smallmouth Grunt,A,22,NA
36,22,Smallmouth Grunt,A,21,NA
36,22,Smallmouth Grunt,A,24,NA
36,22,Stoplight Parrotfish,I,21,NA
36,22,Tomtate,A,22,NA
36,22,Tomtate,A,22,NA
36,22,Tomtate,A,23,NA
36,22,Tomtate,A,21,NA
36,22,Tomtate,A,19,NA
36,22,Tomtate,A,24,NA
36,22,Tomtate,A,19,NA
36,22,Tomtate,A,20,NA
36,22,Tomtate,A,22,NA
36,22,Tomtate,A,22,NA
36,22,Tomtate,A,23,NA
36,22,Tomtate,A,24,NA
36,22,Tomtate,A,19,NA
36,22,Tomtate,A,20,NA
36,22,Tomtate,A,21,NA
36,22,Tomtate,A,22,NA
36,22,Tomtate,A,23,NA
36,22,Tomtate,A,24,NA
36,22,Tomtate,A,19,NA
36,22,Tomtate,A,20,NA
36,22,Tomtate,A,21,NA
36,22,Tomtate,A,22,NA
36,22,Tomtate,A,23,NA
36,22,Tomtate,A,24,NA
36,22,Tomtate,A,19,NA
36,22,Tomtate,A,20,NA
36,22,Tomtate,A,21,NA
36,22,Tomtate,A,22,NA
36,22,Tomtate,A,23,NA
36,22,Tomtate,A,24,NA
36,22,Tomtate,A,19,NA
36,22,Tomtate,A,20,NA
36,22,Tomtate,A,21,NA
36,22,Tomtate,A,22,NA
36,22,Tomtate,A,23,NA
36,22,Tomtate,A,24,NA
36,22,Tomtate,A,19,NA
36,22,Tomtate,A,20,NA
36,22,Tomtate,A,21,NA
36,22,Tomtate,A,22,NA
36,22,Tomtate,A,23,NA
36,22,Tomtate,A,24,NA
36,22,Tomtate,A,22,NA
36,22,Tomtate,A,20,NA
36,22,Tomtate,A,21,NA
36,22,Tomtate,A,22,NA
36,22,Tomtate,A,23,NA
36,22,Tomtate,A,24,NA
36,22,Tomtate,A,25,NA
36,22,Tomtate,A,26,NA
36,22,Tomtate,A,20,NA
36,22,Tomtate,A,21,NA
36,22,Tomtate,A,22,NA
36,22,Tomtate,A,23,NA
36,22,Tomtate,A,24,NA
36,22,Tomtate,A,25,NA
36,22,Tomtate,A,26,NA
36,22,Tomtate,A,20,NA
36,22,Tomtate,A,21,NA
36,22,Tomtate,A,22,NA
36,22,Tomtate,A,23,NA
36,22,Tomtate,A,24,NA
36,22,Tomtate,A,25,NA
36,22,Tomtate,A,26,NA
36,22,Tomtate,A,20,NA
36,22,Tomtate,A,21,NA
36,22,Tomtate,A,22,NA
36,22,Tomtate,A,23,NA
36,22,Tomtate,A,24,NA
36,22,Tomtate,A,25,NA
36,22,Tomtate,A,26,NA
36,22,Tomtate,A,20,NA
36,22,Tomtate,A,21,NA
36,22,Tomtate,A,22,NA
36,22,Tomtate,A,23,NA
36,22,Tomtate,A,24,NA
36,22,Tomtate,A,25,NA
36,22,Tomtate,A,26,NA
36,22,Tomtate,A,20,NA
36,22,Tomtate,A,21,NA
36,22,Tomtate,A,22,NA
36,22,Tomtate,A,23,NA
36,22,Tomtate,A,24,NA
36,22,Tomtate,A,25,NA
36,22,Tomtate,A,26,NA
36,22,Tomtate,A,20,NA
36,22,Tomtate,A,21,NA
36,22,Tomtate,A,22,NA
36,22,Tomtate,A,23,NA
36,22,Tomtate,A,24,NA
36,22,Tomtate,A,25,NA
36,22,Tomtate,A,26,NA
36,22,Tomtate,A,20,NA
36,22,Tomtate,A,21,NA
36,22,Tomtate,A,22,NA
36,22,Tomtate,A,23,NA
36,22,Tomtate,A,24,NA
36,22,Tomtate,A,25,NA
36,22,Tomtate,A,26,NA
36,22,Tomtate,A,20,NA
36,22,Tomtate,A,21,NA
36,22,Tomtate,A,22,NA
36,22,Tomtate,A,23,NA
36,22,Tomtate,A,24,NA
36,22,Tomtate,A,25,NA
36,22,Tomtate,A,26,NA
36,22,Tomtate,A,20,NA
36,22,Tomtate,A,21,NA
36,22,White Grunt,A,17,NA
36,22,White Grunt,A,18,NA
36,22,White Grunt,A,19,NA
36,22,White Grunt,A,20,NA
36,22,White Grunt,A,21,NA
36,22,White Grunt,A,22,NA
36,22,White Grunt,A,23,NA
36,22,White Grunt,A,24,NA
36,22,White Grunt,A,23,NA
36,22,White Grunt,A,22,NA
36,22,White Grunt,A,21,NA
36,22,Yellow Goatfish,A,25,NA
36,22,Yellow Goatfish,A,25,NA
36,22,Yellow Goatfish,A,25,NA
36,22,Yellow Goatfish,A,25,NA
36,22,Yellow Goatfish,A,25,NA
36,22,Yellowtail Parrotfish,I,28,transit
36,27,Blue Tang,A,17,NA
36,27,Blue Tang,A,19,NA
36,27,French Grunt,NA,17,NA
36,27,White Grunt,A,23,NA
36,28,Bermuda Chub,A,31,NA
36,28,Bluestriped Grunt,A,24,NA
36,28,Bluestriped Grunt,A,17,NA
36,28,Bluestriped Grunt,A,17,NA
36,28,French Grunt,A,21,NA
36,28,French Grunt,A,19,NA
36,28,French Grunt,A,17,NA
36,28,Midnight Parrotfish,NA,40,NA
36,28,Rainbow Parrotfish,A,46,NA
36,28,Rainbow Parrotfish,A,46,NA
36,28,Spanish Hogfish,A,15,NA
36,28,White Grunt,A,17,NA
36,28,White Grunt,A,18,NA
36,28,White Grunt,A,19,NA
36,28,White Grunt,A,20,NA
36,28,White Grunt,A,21,NA
36,28,White Grunt,A,22,NA
36,28,White Grunt,A,23,NA
36,28,White Grunt,A,24,NA
36,28,White Grunt,A,17,NA
36,28,White Grunt,A,18,NA
36,28,White Grunt,A,19,NA
36,28,White Grunt,A,20,NA
36,28,White Grunt,A,21,NA
36,28,White Grunt,A,22,NA
36,28,White Grunt,A,23,NA
36,28,White Grunt,A,24,NA
36,28,White Grunt,A,17,NA
36,28,White Grunt,A,18,NA
36,28,White Grunt,A,19,NA
36,28,White Grunt,A,20,NA
36,28,White Grunt,A,21,NA
36,28,White Grunt,A,22,NA
36,28,White Grunt,A,23,NA
36,28,Yellowtail Snapper,A,18,NA
36,28,Yellowtail Snapper,A,20,NA
36,33,Redband Parrotfish,I,21,NA
36,33,Yellowtail Snapper,A,23,transit
36,34,Stoplight Parrotfish,A,30,NA
36,34,Yellowtail Parrotfish,I,24,NA
36,34,Yellowtail Parrotfish,I,25,NA
36,39,Reef Butterflyfish,A,12,NA
36,39,Reef Butterflyfish,A,12,transit
36,39,Yellowtail Parrotfish,I,23,NA
36,40,Bermuda Chub,A,32,NA
36,40,Blue Tang,A,23,NA
36,40,Redband Parrotfish,I,17,NA
36,40,Stoplight Parrotfish,A,33,NA
36,40,Yellowtail Parrotfish,I,23,NA
36,45,Barracuda,A,46,NA
36,45,Porkfish,A,22,NA
36,45,Redband Parrotfish,I,20,NA
36,45,Stoplight Parrotfish,I,16,NA
36,46,Bluestriped Grunt,A,25,NA
36,46,French Grunt,A,18,NA
36,46,Yellowtail Parrotfish,A,32,NA
36,46,Yellowtail Snapper,A,22,NA
36,51,Bar Jack,A,19,NA
36,51,Bar Jack,A,19,NA
36,51,Bar Jack,A,19,NA
36,51,Blue Tang,A,20,NA
36,51,Bluestriped Grunt,A,26,NA
36,51,Mahogany Snapper,A,16,NA
36,51,Mahogany Snapper,A,18,NA
36,51,Mahogany Snapper,A,20,NA
36,51,Mahogany Snapper,A,22,NA
36,51,Mahogany Snapper,A,23,NA
36,51,Mahogany Snapper,A,20,NA
36,51,Mahogany Snapper,A,18,NA
36,51,Redband Parrotfish,A,21,NA
36,51,Redband Parrotfish,I,19,NA
36,51,Schoolmaster,A,24,NA
36,51,Schoolmaster,A,26,NA
36,51,Stoplight Parrotfish,I,17,NA
36,51,White Grunt,A,21,NA
36,51,Yellow Goatfish,A,26,NA
36,51,Yellowtail Parrotfish,I,26,NA
36,51,Yellowtail Parrotfish,I,26,transit
36,57,Blue Tang,A,22,NA
36,57,Blue Tang,A,19,NA
36,57,Graysby,A,25,NA
36,57,Redband Parrotfish,A,20,NA
36,57,Redband Parrotfish,A,21,NA
36,57,Stoplight Parrotfish,I,23,NA
36,57,White Grunt,A,20,NA
36,58,Blue Tang,A,16,NA
36,58,Redband Parrotfish,A,21,NA
36,63,French Grunt,A,17,NA
36,63,Stoplight Parrotfish,A,25,NA
36,63,Stoplight Parrotfish,I,23,NA
36,63,White Grunt,A,21,NA
36,63,Yellowtail Parrotfish,I,22,NA
36,64,Blue Tang,A,20,NA
36,64,Brassy chub,A,29,NA
36,64,French Grunt,A,21,NA
36,64,French Grunt,A,22,NA
36,64,Redband Parrotfish,I,19,NA
36,64,Redband Parrotfish,I,17,NA
36,64,Redband Parrotfish,A,24,NA
36,64,Stoplight Parrotfish,I,21,NA
36,64,Stoplight Parrotfish,I,26,NA
36,64,Yellowtail Parrotfish,A,32,NA
36,64,Yellowtail Parrotfish,I,25,NA
36,69,Blue Tang,A,22,NA
36,69,Bluestriped Grunt,A,26,NA
36,69,Queen Angelfish,J,19,NA
36,69,Redband Parrotfish,I,16,NA
36,69,Schoolmaster,A,29,NA
36,69,Stoplight Parrotfish,J,15,NA
36,70,French Grunt,A,21,NA
36,70,Ocean Surgeonfish,A,17,NA
36,70,Redband Parrotfish,A,26,NA
36,70,Stoplight Parrotfish,A,34,NA
36,75,Blue Tang,A,25,NA
36,75,French Grunt,A,20,NA
36,75,French Grunt,A,21,NA
36,75,Mahogany Snapper,A,17,NA
36,75,Mahogany Snapper,A,20,NA
36,75,Mahogany Snapper,A,21,NA
36,75,Mahogany Snapper,A,16,NA
36,75,Redband Parrotfish,I,20,NA
36,75,Stoplight Parrotfish,I,17,NA
36,75,Yellowtail Parrotfish,I,31,NA
36,76,Blue Tang,A,14,NA
36,76,Ocean Surgeonfish,A,21,NA
36,76,Ocean Surgeonfish,A,19,NA
36,76,Stoplight Parrotfish,A,26,NA
36,76,Stoplight Parrotfish,A,27,transit
36,81,Blue Tang,A,19,NA
36,81,Blue Tang,A,17,NA
36,81,French Grunt,A,23,NA
36,81,French Grunt,A,22,NA
36,81,Queen Angelfish,J,19,NA
36,81,Redband Parrotfish,A,22,NA
36,81,Schoolmaster,A,31,NA
36,81,Schoolmaster,A,26,NA
36,81,Stoplight Parrotfish,A,33,NA
36,81,Trunkfish,A,28,NA
36,81,White Grunt,A,26,NA
36,81,Yellowtail Parrotfish,A,34,NA
36,82,Bar Jack,A,16,NA
36,82,Bar Jack,A,16,NA
36,82,Blue Tang,A,17,NA
36,82,Doctorfish,A,23,NA
36,82,Doctorfish,A,23,NA
36,82,Redband Parrotfish,A,24,NA
36,82,Redband Parrotfish,I,21,NA
36,82,Redband Parrotfish,I,23,NA
36,82,Redband Parrotfish,I,24,NA
36,82,Yellowtail Snapper,A,20,NA
36,82,Yellowtail Snapper,A,20,NA
36,87,Doctorfish,A,18,NA
36,87,Stoplight Parrotfish,I,26,NA
36,87,Stoplight Parrotfish,I,24,NA
36,87,Yellowtail Parrotfish,I,30,NA
36,88,Doctorfish,A,22,NA
36,88,Doctorfish,A,17,NA
36,88,Redband Parrotfish,I,23,NA
36,88,Redband Parrotfish,A,25,transit
36,88,Yellowtail Parrotfish,I,27,NA
36,93,Blue Tang,A,21,transit
36,93,Doctorfish,A,22,NA
36,93,French Grunt,A,22,transit
36,93,Redband Parrotfish,I,17,NA
36,93,Stoplight Parrotfish,A,22,NA
36,94,Doctorfish,A,21,NA
36,94,Doctorfish,A,24,NA
36,94,French Grunt,A,20,NA
36,94,Gray Angelfish,A,33,NA
36,94,Rainbow Parrotfish,A,46,NA
36,94,Redband Parrotfish,A,29,NA
36,94,Redband Parrotfish,I,19,NA
36,94,Stoplight Parrotfish,A,27,NA
36,94,White Grunt,A,25,NA
37,5,French Grunt,A,16,NA
37,5,Redband Parrotfish,I,12,NA
37,6,Graysby,A,26,NA
37,6,Redband Parrotfish,A,20,NA
37,6,Striped Grunt,A,12,NA
37,6,Striped Parrotfish,I,9,NA
37,6,Striped Parrotfish,I,6,NA
37,6,Striped Parrotfish,I,7,NA
37,11,French Grunt,A,16,NA
37,11,Stoplight Parrotfish,I,12,NA
37,11,Yellow Goatfish,A,17,NA
37,12,Blue Tang,A,15,NA
37,12,Redband Parrotfish,A,19,NA
37,12,Redband Parrotfish,I,13,NA
37,12,Striped Parrotfish,I,8,NA
37,12,White Grunt,A,17,NA
37,12,Yellowtail Snapper,A,17,NA
37,17,French Grunt,A,16,NA
37,17,French Grunt,A,16,NA
37,17,Mahogany Snapper,A,17,NA
37,17,Midnight Parrotfish,A,45,NA
37,17,Rainbow Parrotfish,A,52,NA
37,17,Redband Parrotfish,I,17,NA
37,17,Stoplight Parrotfish,I,24,NA
37,17,White Grunt,A,24,NA
37,18,Blue Tang,A,16,NA
37,18,Caesar Grunt,A,19,NA
37,18,French Grunt,A,16,NA
37,18,Graysby,A,32,NA
37,18,Schoolmaster,A,19,NA
37,18,Schoolmaster,A,34,NA
37,18,Spanish Grunt,A,28,NA
37,23,Bar Jack,A,28,NA
37,23,Blue Tang,A,16,NA
37,23,Yellowtail Parrotfish,A,33,NA
37,24,Bluestriped Grunt,A,24,NA
37,24,French Grunt,A,18,NA
37,24,Spanish Grunt,A,27,NA
37,24,Striped Parrotfish,A,10,NA
37,24,Striped Parrotfish,A,12,NA
37,24,Striped Parrotfish,A,11,NA
37,24,White Grunt,A,25,NA
37,29,Blue Tang,A,16,NA
37,29,Redband Parrotfish,I,18,NA
37,29,Stoplight Parrotfish,I,17,NA
37,29,Yellowtail Snapper,A,19,NA
37,29,Yellowtail Snapper,A,20,NA
37,30,Blue Tang,A,15,NA
37,30,Ocean Surgeonfish,A,15,NA
37,35,French Grunt,A,16,NA
37,35,French Grunt,A,17,NA
37,35,French Grunt,A,16,NA
37,35,Redband Parrotfish,I,18,NA
37,35,Redband Parrotfish,A,19,NA
37,35,Redband Parrotfish,A,22,NA
37,35,Redband Parrotfish,A,20,transit
37,35,Redband Parrotfish,I,15,NA
37,35,Redband Parrotfish,I,12,NA
37,35,Redband Parrotfish,I,18,NA
37,35,Trumpetfish,A,19,NA
37,35,White Grunt,A,20,NA
37,35,Yellowtail Parrotfish,A,33,NA
37,35,Yellowtail Parrotfish,I,30,NA
37,36,Doctorfish,A,16,NA
37,36,Redband Parrotfish,A,19,NA
37,36,Stoplight Parrotfish,A,24,NA
37,41,Yellowtail Parrotfish,A,17,NA
37,42,Blue Tang,A,16,NA
37,42,Blue Tang,A,16,NA
37,42,Bluestriped Grunt,A,24,NA
37,42,Doctorfish,A,15,NA
37,42,Doctorfish,A,16,NA
37,42,Queen Angelfish,A,17,NA
37,42,Redband Parrotfish,A,19,NA
37,42,Striped Parrotfish,A,11,NA
37,42,Yellowtail Parrotfish,A,17,NA
37,47,Caesar Grunt,A,21,NA
37,47,French Angelfish,A,28,NA
37,47,French Grunt,A,17,NA
37,47,Queen Angelfish,A,16,NA
37,48,Bluestriped Grunt,A,22,NA
37,48,Doctorfish,A,17,NA
37,48,French Grunt,A,15,NA
37,53,Blue Tang,A,15,NA
37,53,Blue Tang,A,16,NA
37,53,French Grunt,A,16,NA
37,53,Stoplight Parrotfish,I,20,NA
37,53,White Grunt,A,17,NA
37,54,Hogfish,I,29,NA
37,54,Stoplight Parrotfish,A,34,NA
37,54,White Grunt,A,18,NA
37,54,Yellowtail Snapper,A,18,NA
37,54,Yellowtail Snapper,A,19,NA
37,59,French Grunt,A,18,NA
37,59,Yellowtail Parrotfish,I,29,NA
37,59,Yellowtail Parrotfish,I,31,NA
37,60,Yellowtail Snapper,A,18,NA
37,60,Yellowtail Snapper,A,17,NA
37,60,Yellowtail Snapper,A,20,NA
37,65,Doctorfish,A,16,NA
37,65,Doctorfish,A,17,NA
37,65,Doctorfish,A,17,NA
37,65,Stoplight Parrotfish,A,33,NA
37,66,Blue Tang,A,17,NA
37,66,Pompano sp.,A,60,NA
37,66,White Grunt,A,27,NA
37,71,Ocean Surgeonfish,A,16,NA
37,77,Ocean Surgeonfish,A,16,NA
37,77,Redband Parrotfish,I,12,NA
37,77,Redband Parrotfish,I,19,NA
37,77,Stoplight Parrotfish,I,28,NA
37,77,White Grunt,A,26,NA
37,78,Bermuda Chub,A,31,NA
37,78,Ocean Surgeonfish,A,16,NA
37,78,Orangespotted Filefish,A,17,NA
37,78,Redband Parrotfish,I,19,NA
37,78,Stoplight Parrotfish,A,29,NA
37,78,Striped Parrotfish,A,14,NA
37,78,Yellowtail Snapper,A,19,NA
37,78,Yellowtail Snapper,A,22,NA
37,83,Barracuda,A,75,NA
37,83,Yellowtail Snapper,A,21,NA
37,84,Yellowtail Parrotfish,A,40,NA
37,84,Yellowtail Parrotfish,I,18,NA
37,84,Yellowtail Parrotfish,I,19,transit
37,84,Yellowtail Snapper,A,20,NA
37,89,Bluestriped Grunt,A,25,NA
37,89,French Grunt,A,17,NA
37,89,Queen Angelfish,A,19,NA
37,95,French Grunt,A,19,NA
37,95,Stoplight Parrotfish,A,37,NA
37,95,White Grunt,A,22,NA
37,95,Yellowtail Snapper,A,17,NA
37,95,Yellowtail Snapper,A,18,NA
37,95,Yellowtail Snapper,A,18,NA
37,95,Yellowtail Snapper,A,19,NA
37,95,Yellowtail Snapper,A,19,NA
37,95,Yellowtail Snapper,A,20,NA
37,95,Yellowtail Snapper,A,20,NA
37,95,Yellowtail Snapper,A,17,NA
37,95,Yellowtail Snapper,A,18,transit
37,95,Yellowtail Snapper,A,18,NA
37,95,Yellowtail Snapper,A,19,NA
37,95,Yellowtail Snapper,A,19,NA
37,95,Yellowtail Snapper,A,20,NA
37,95,Yellowtail Snapper,A,20,NA
37,95,Yellowtail Snapper,A,18,NA
37,95,Yellowtail Snapper,A,19,NA
37,96,Blue Tang,A,17,NA
37,96,Stoplight Parrotfish,I,20,NA
37,96,Yellowtail Parrotfish,A,39,NA
37,96,Yellowtail Parrotfish,I,17,NA
38,1,Ocean Surgeonfish,A,15,NA
38,1,Queen Parrotfish,J,24,NA
38,1,Stoplight Parrotfish,I,25,NA
38,1,Stoplight Parrotfish,I,28,NA
38,2,Redband Parrotfish,A,17,NA
38,2,Striped Parrotfish,A,15,NA
38,3,Blue Tang,A,15,NA
38,3,Princess Parrotfish,A,26,NA
38,3,Stoplight Parrotfish,I,23,NA
38,4,Barracuda,J,46,NA
38,4,Barracuda,A,61,NA
38,4,Barracuda,A,76,NA
38,4,Queen Parrotfish,J,26,NA
38,4,Yellowtail Parrotfish,I,24,transit
38,4,Yellowtail Parrotfish,I,24,transit
38,4,Yellowtail Parrotfish,I,25,NA
38,4,Yellowtail Snapper,A,19,NA
38,5,Blue Tang,A,18,NA
38,5,Blue Tang,A,19,NA
38,5,Bluestriped Grunt,A,23,NA
38,5,Bluestriped Grunt,A,22,NA
38,5,French Grunt,A,16,NA
38,5,Grey Snapper,A,21,NA
38,5,Grey Snapper,A,25,NA
38,5,Grey Snapper,A,22,NA
38,5,Grey Snapper,A,22,NA
38,5,Grey Snapper,A,22,NA
38,5,Grey Snapper,A,22,NA
38,5,Mahogany Snapper,A,21,NA
38,5,Mahogany Snapper,A,23,NA
38,5,Mahogany Snapper,A,23,NA
38,5,Mahogany Snapper,A,24,NA
38,5,Mahogany Snapper,A,25,NA
38,5,Princess Parrotfish,A,36,NA
38,5,Redtail Parrotfish,A,31,NA
38,5,Schoolmaster,A,22,NA
38,5,Scrawled Filefish,A,39,NA
38,5,Scrawled Filefish,A,41,NA
38,6,Bluestriped Grunt,A,23,NA
38,6,Bluestriped Grunt,A,24,NA
38,6,Bluestriped Grunt,A,24,NA
38,6,French Grunt,A,16,NA
38,6,Mahogany Snapper,A,20,NA
38,6,Mahogany Snapper,A,20,NA
38,6,Mahogany Snapper,A,22,NA
38,6,Mahogany Snapper,A,22,NA
38,6,Mahogany Snapper,A,29,NA
38,6,Schoolmaster,A,26,NA
38,6,White Grunt,A,19,NA
38,6,Yellowtail Snapper,A,19,NA
38,7,French Grunt,A,17,NA
38,7,French Grunt,A,16,NA
38,7,Redband Parrotfish,I,17,NA
38,7,Squirrelfish,A,22,NA
38,8,Blue Tang,A,16,NA
38,8,Blue Tang,A,17,NA
38,8,French Grunt,A,16,NA
38,8,Grey Snapper,A,23,NA
38,8,Grey Snapper,A,24,NA
38,8,Grey Snapper,A,25,NA
38,8,Grey Snapper,A,26,NA
38,8,Grey Snapper,A,27,NA
38,8,Grey Snapper,A,27,NA
38,8,Grey Snapper,A,28,NA
38,8,Grey Snapper,A,28,NA
38,8,Grey Snapper,A,29,NA
38,8,Grey Snapper,A,29,NA
38,8,Grey Snapper,A,30,NA
38,8,Schoolmaster,A,26,NA
38,9,Blue Tang,A,18,NA
38,9,Blue Tang,A,20,NA
38,9,Blue Tang,A,16,NA
38,9,Blue Tang,A,17,NA
38,9,Bluestriped Grunt,A,21,NA
38,9,Caesar Grunt,A,23,NA
38,9,Hogfish,J,15,NA
38,9,Midnight Parrotfish,A,35,NA
38,9,Ocean Surgeonfish,A,19,NA
38,9,Princess Parrotfish,A,32,NA
38,9,Queen Parrotfish,I,21,NA
38,9,Yellowtail Parrotfish,I,35,NA
38,10,Blue Tang,A,17,NA
38,10,Redband Parrotfish,I,16,NA
38,11,Blue Tang,A,18,NA
38,11,Blue Tang,A,17,NA
38,11,Brassy chub,A,22,NA
38,11,French Grunt,A,15,NA
38,11,Ocean Surgeonfish,A,18,NA
38,11,Princess Parrotfish,J,16,NA
38,11,Princess Parrotfish,J,17,NA
38,11,Stoplight Parrotfish,I,23,NA
38,11,White Grunt,A,16,NA
38,11,Yellowtail Snapper,A,26,NA
38,12,Blue Tang,A,16,NA
38,12,Mahogany Snapper,A,23,NA
38,13,Blue Tang,A,16,NA
38,13,Mahogany Snapper,A,22,NA
38,13,Queen Angelfish,A,16,NA
38,13,Sailors Choice,A,21,NA
38,13,Stoplight Parrotfish,A,24,NA
38,13,Stoplight Parrotfish,I,23,NA
38,13,Striped Parrotfish,A,15,NA
38,13,Yellowtail Snapper,A,24,NA
38,13,Yellowtail Snapper,A,18,NA
38,13,Yellowtail Snapper,A,30,NA
38,14,Blue Tang,A,15,NA
38,14,French Grunt,A,15,NA
38,14,Redband Parrotfish,A,20,NA
38,14,Redband Parrotfish,I,16,NA
38,14,Redband Parrotfish,I,18,NA
38,14,Schoolmaster,A,22,NA
38,14,Yellowtail Snapper,A,19,NA
38,14,Yellowtail Snapper,A,20,NA
38,14,Yellowtail Snapper,A,22,NA
38,15,Bluestriped Grunt,A,23,NA
38,15,French Grunt,A,16,NA
38,15,Ocean Surgeonfish,A,17,NA
38,15,Porkfish,A,21,NA
38,15,Yellow Goatfish,A,26,NA
38,15,Yellowtail Snapper,A,23,NA
38,16,Blue Tang,A,17,NA
38,16,Bluestriped Grunt,A,23,NA
38,16,Bluestriped Grunt,A,23,NA
38,16,Ocean Surgeonfish,A,16,NA
38,17,Princess Parrotfish,A,27,NA
38,17,Queen Parrotfish,J,23,NA
38,18,Blue Tang,A,17,NA
38,18,Graysby,A,19,NA
38,18,Princess Parrotfish,A,33,NA
38,18,White Grunt,A,24,NA
38,19,Blue Tang,A,16,NA
38,19,Blue Tang,A,18,NA
38,19,French Grunt,A,16,NA
38,19,Ocean Surgeonfish,A,15,NA
38,19,Redband Parrotfish,I,15,NA
38,19,Redband Parrotfish,A,18,NA
39,23,Blue Tang,A,19,NA
39,24,Ocean Surgeonfish,A,17,NA
39,24,Ocean Surgeonfish,A,19,NA
39,24,Porkfish,A,22,NA
39,24,Striped Parrotfish,A,18,NA
39,24,Striped Parrotfish,I,15,NA
39,24,Striped Parrotfish,I,16,NA
39,24,Striped Parrotfish,I,15,NA
39,25,Doctorfish,A,19,NA
39,25,Doctorfish,A,17,NA
39,25,Doctorfish,A,20,NA
39,25,Queen Parrotfish,A,34,transit
39,25,Queen Parrotfish,I,29,NA
39,25,Redband Parrotfish,A,23,NA
39,25,Redband Parrotfish,A,26,NA
39,25,White Grunt,A,22,NA
39,26,Blue Tang,A,17,NA
39,26,Doctorfish,A,15,NA
39,26,Redband Parrotfish,I,16,NA
39,26,White Grunt,A,21,NA
39,27,Blue Tang,A,20,NA
39,27,French Grunt,A,22,NA
39,27,Schoolmaster,A,26,NA
39,28,Black Margate,A,25,NA
39,28,Blue Tang,A,24,NA
39,28,Doctorfish,A,16,NA
39,28,Grey Snapper,A,40,NA
39,28,Porkfish,A,22,NA
39,28,Queen Parrotfish,A,34,NA
39,28,Schoolmaster,A,24,NA
39,28,Schoolmaster,A,25,NA
39,28,Schoolmaster,A,27,NA
39,28,Spanish Grunt,A,38,NA
39,28,Spanish Grunt,A,34,NA
